item_id,title,year,tag,score
103980,Blue Jasmine (2013),2013.0,depressing,0.93083084
6002,Love Liza (2002),2002.0,depressing,0.92397535
78039,Blue Valentine (2010),2010.0,depressing,0.91764164
55444,Control (2007),2007.0,depressing,0.9046316
55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",2007.0,depressing,0.89843833
71429,World's Greatest Dad (2009),2009.0,depressing,0.89426816
90376,We Need to Talk About Kevin (2011),2011.0,depressing,0.8894527
106766,Inside Llewyn Davis (2013),2013.0,depressing,0.8884306000000001
65188,Dear Zachary: A Letter to a Son About His Father (2008),2008.0,depressing,0.8879684000000001
6880,"Texas Chainsaw Massacre, The (2003)",2003.0,scary,1.0241783000000002
8947,"Grudge, The (2004)",2004.0,scary,1.0147127
5679,"Ring, The (2002)",2002.0,scary,1.0125715
71379,Paranormal Activity (2009),2009.0,scary,1.0106254
104908,Insidious: Chapter 2 (2013),2013.0,scary,1.0103945
92422,"Woman in Black, The (2012)",2012.0,scary,1.0077268
97188,Sinister (2012),2012.0,scary,1.0077045
99912,Mama (2013),2013.0,scary,1.006182
85788,Insidious (2010),2010.0,scary,1.0058331
68952,Drag Me to Hell (2009),2009.0,scary,1.0051824
103688,"Conjuring, The (2013)",2013.0,scary,1.004274
57274,[REC] (2007),2007.0,scary,1.0022432
40732,"Descent, The (2005)",2005.0,scary,1.0016845
4725,Session 9 (2001),2001.0,scary,1.0015296
4720,"Others, The (2001)",2001.0,scary,0.9992455
53953,1408 (2007),2007.0,scary,0.99826276
27584,Dead End (2003),2003.0,scary,0.9975419
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",2003.0,scary,0.99617577
5502,Signs (2002),2002.0,scary,0.99585354
40617,Creep (2004),2004.0,scary,0.9785178
40732,"Descent, The (2005)",2005.0,claustrophobic,1.0093745
78088,Buried (2010),2010.0,claustrophobic,1.0086701
57274,[REC] (2007),2007.0,claustrophobic,1.0036714
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",2003.0,claustrophobic,1.0010588
78349,Exam (2009),2009.0,claustrophobic,0.9728968
8957,Saw (2004),2004.0,claustrophobic,0.94799626
35957,Red Eye (2005),2005.0,claustrophobic,0.94726753
74750,[REC]² (2009),2009.0,claustrophobic,0.9368515
53953,1408 (2007),2007.0,claustrophobic,0.9327084
27788,"Jacket, The (2005)",2005.0,claustrophobic,0.9267254
81591,Black Swan (2010),2010.0,claustrophobic,0.9261874
44974,Hard Candy (2005),2005.0,claustrophobic,0.9258368
8860,Cellular (2004),2004.0,claustrophobic,0.92003095
6281,Phone Booth (2002),2002.0,claustrophobic,0.91746783
8950,The Machinist (2004),2004.0,claustrophobic,0.9162166
6197,Spider (2002),2002.0,claustrophobic,0.906922
71135,Pandorum (2009),2009.0,claustrophobic,0.90213454
40617,Creep (2004),2004.0,claustrophobic,0.9014946
68237,Moon (2009),2009.0,claustrophobic,0.9004004000000001
53127,Bug (2007),2007.0,claustrophobic,0.90019584
6291,Lilya 4-Ever (Lilja 4-ever) (2002),2002.0,sad,0.9320791
30707,Million Dollar Baby (2004),2004.0,sad,0.9298934
80969,Never Let Me Go (2010),2010.0,sad,0.9188814
74787,My Name is Khan (2010),2010.0,sad,0.91597736
71462,"Cove, The (2009)",2009.0,sad,0.8962493
71899,Mary and Max (2009),2009.0,sad,0.8941064000000001
95199,What to Expect When You're Expecting (2012),2012.0,sad,0.8601136
3949,Requiem for a Dream (2000),2000.0,sad,0.8353847
7158,House of Sand and Fog (2003),2003.0,sad,0.8336450999999999
7141,My Flesh and Blood (2003),2003.0,sad,0.83328915
87304,Beginners (2010),2010.0,sad,0.82949305
104272,Blackfish (2013),2013.0,sad,0.8198873999999999
93790,Detachment (2011),2011.0,sad,0.8082323
55444,Control (2007),2007.0,sad,0.79779184
78039,Blue Valentine (2010),2010.0,sad,0.79612994
64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),2007.0,sad,0.7958951
5995,"Pianist, The (2002)",2002.0,sad,0.7917261
73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),2009.0,sad,0.7883755
8587,Mayor of the Sunset Strip (2003),2003.0,sad,0.78787327
6368,Cinemania (2002),2002.0,sad,0.7860923000000001
5014,I Am Sam (2001),2001.0,emotional,0.9631157
6760,In This World (2002),2002.0,emotional,0.95516205
88810,"Help, The (2011)",2011.0,emotional,0.95165956
74787,My Name is Khan (2010),2010.0,emotional,0.949033
7572,Wit (2001),2001.0,emotional,0.9473959
42021,"White Countess, The (2005)",2005.0,emotional,0.9470593
74324,Temple Grandin (2010),2010.0,emotional,0.9465624
30707,Million Dollar Baby (2004),2004.0,emotional,0.9458324
80969,Never Let Me Go (2010),2010.0,emotional,0.9438895
37475,"Unfinished Life, An (2005)",2005.0,emotional,0.9405525
91548,Life in a Day (2011),2011.0,emotional,0.94013906
104272,Blackfish (2013),2013.0,emotional,0.9399272
3969,Pay It Forward (2000),2000.0,emotional,0.9388534
65188,Dear Zachary: A Letter to a Son About His Father (2008),2008.0,emotional,0.9385811
47099,"Pursuit of Happyness, The (2006)",2006.0,emotional,0.93551195
59018,"Visitor, The (2007)",2007.0,emotional,0.9336798
72479,"Messenger, The (2009)",2009.0,emotional,0.93354905
89774,Warrior (2011),2011.0,emotional,0.93177927
68954,Up (2009),2009.0,emotional,0.9246992
31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),2004.0,emotional,0.9238728
62912,High School Musical 3: Senior Year (2008),2008.0,musical,1.013863
46062,High School Musical (2006),2006.0,musical,1.0126866
61123,High School Musical 2 (2007),2007.0,musical,1.0112112
42002,"Producers, The (2005)",2005.0,musical,1.0083648
58107,Step Up 2 the Streets (2008),2008.0,musical,1.0072167
71537,Fame (2009),2009.0,musical,1.0056318000000002
63393,Camp Rock (2008),2008.0,musical,1.0055834
30818,Beyond the Sea (2004),2004.0,musical,1.005278
27876,Schultze Gets the Blues (2003),2003.0,musical,1.0038091999999998
73681,"Concert, Le (2009)",2009.0,musical,1.0032448
44889,Reefer Madness: The Movie Musical (2005),2005.0,musical,1.0029694
80222,Step Up 3D (2010),2010.0,musical,1.0023812
27879,DiG! (2004),2004.0,musical,1.0016201999999998
91386,Happy Feet Two (2011),2011.0,musical,1.0011218000000002
5991,Chicago (2002),2002.0,musical,1.000682
73042,Alvin and the Chipmunks: The Squeakquel (2009),2009.0,musical,0.999648
33838,Rize (2005),2005.0,musical,0.9995214
52975,Hairspray (2007),2007.0,musical,0.9992541
4054,Save the Last Dance (2001),2001.0,musical,0.9986236
68838,Every Little Step (2008),2008.0,musical,0.9983412
76210,Defendor (2009),2009.0,superhero,1.0277345
85401,Super (2010),2010.0,superhero,1.0194376
58559,"Dark Knight, The (2008)",2008.0,superhero,1.0097916999999998
34332,Sky High (2005),2005.0,superhero,1.0079244
92420,Chronicle (2012),2012.0,superhero,1.0072137
103659,Justice League: The Flashpoint Paradox (2013),2013.0,superhero,1.0065855
92938,Ghost Rider: Spirit of Vengeance (2012),2012.0,superhero,1.0061527
8636,Spider-Man 2 (2004),2004.0,superhero,1.0053289
5349,Spider-Man (2002),2002.0,superhero,1.0048434000000002
76251,Kick-Ass (2010),2010.0,superhero,1.0042958
7439,"Punisher, The (2004)",2004.0,superhero,1.0042898999999998
59315,Iron Man (2008),2008.0,superhero,1.0041269
8961,"Incredibles, The (2004)",2004.0,superhero,1.0040472
57640,Hellboy II: The Golden Army (2008),2008.0,superhero,1.0036193000000002
61401,"Spirit, The (2008)",2008.0,superhero,1.00309
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",2003.0,superhero,1.0028615
71129,Green Lantern: First Flight (2009),2009.0,superhero,1.0026455
91529,"Dark Knight Rises, The (2012)",2012.0,superhero,1.0025635
60074,Hancock (2008),2008.0,superhero,1.0020418
47384,Zoom (2006),2006.0,superhero,1.0019011
54372,Tell No One (Ne le dis à personne) (2006),2006.0,thriller,1.007708
68159,State of Play (2009),2009.0,thriller,1.0043576
87028,"Roommate, The (2011)",2011.0,thriller,0.99791884
27821,"Interpreter, The (2005)",2005.0,thriller,0.99662423
8798,Collateral (2004),2004.0,thriller,0.9961587
104879,Prisoners (2013),2013.0,thriller,0.99508107
35957,Red Eye (2005),2005.0,thriller,0.99404705
5266,Panic Room (2002),2002.0,thriller,0.991797
4814,Don't Say a Word (2001),2001.0,thriller,0.98732686
6281,Phone Booth (2002),2002.0,thriller,0.9867281
4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",2000.0,thriller,0.9856169
84601,Unknown (2011),2011.0,thriller,0.98465645
81788,"Next Three Days, The (2010)",2010.0,thriller,0.98310864
53129,Mr. Brooks (2007),2007.0,thriller,0.98218787
96857,Red Lights (2012),2012.0,thriller,0.9740529
52458,Disturbia (2007),2007.0,thriller,0.97280204
97304,Argo (2012),2012.0,thriller,0.9704274
4238,Along Came a Spider (2001),2001.0,thriller,0.96461976
89629,Point Blank (À bout portant) (2010),2010.0,thriller,0.96201
71573,Whiteout (2009),2009.0,thriller,0.9512825
41769,Mozart and the Whale (2005),2005.0,romance,0.9506676
32300,D.E.B.S. (2004),2004.0,romance,0.94692767
5051,Italian for Beginners (Italiensk for begyndere) (2000),2000.0,romance,0.94365156
3454,Whatever It Takes (2000),2000.0,romance,0.93855476
6886,Beyond Borders (2003),2003.0,romance,0.9378258
105211,Enough Said (2013),2013.0,romance,0.9370043
7375,"Prince & Me, The (2004)",2004.0,romance,0.93608844
3512,Return to Me (2000),2000.0,romance,0.9347191
56671,"Go-Getter, The (2007)",2007.0,romance,0.93208134
50792,Catch and Release (2006),2006.0,romance,0.9315736
5943,Maid in Manhattan (2002),2002.0,romance,0.9293374
36525,Just Like Heaven (2005),2005.0,romance,0.92919564
95135,Your Sister's Sister (2011),2011.0,romance,0.9286425
86548,Water for Elephants (2011),2011.0,romance,0.9283706
7320,Dirty Dancing: Havana Nights (2004),2004.0,romance,0.92620087
4259,"Luzhin Defence, The (2000)",2000.0,romance,0.9257314
67788,Confessions of a Shopaholic (2009),2009.0,romance,0.92567146
48319,Flyboys (2006),2006.0,romance,0.9256511
43930,Just My Luck (2006),2006.0,romance,0.92554307
62137,Nights in Rodanthe (2008),2008.0,romance,0.9253354
81932,"Fighter, The (2010)",2010.0,drama,0.9166
27432,"Beautiful Country, The (2004)",2004.0,drama,0.91619337
81845,"King's Speech, The (2010)",2010.0,drama,0.9157151
82589,Mother and Child (2009),2009.0,drama,0.9150996
6192,Open Hearts (Elsker dig for evigt) (2002),2002.0,drama,0.9134706
96829,"Hunt, The (Jagten) (2012)",2012.0,drama,0.9134358
106100,Dallas Buyers Club (2013),2013.0,drama,0.9088042
6870,Mystic River (2003),2003.0,drama,0.90838873
97921,Silver Linings Playbook (2012),2012.0,drama,0.9065281
38388,Goal! The Dream Begins (Goal!) (2005),2005.0,drama,0.90506387
32584,"Ballad of Jack and Rose, The (2005)",2005.0,drama,0.9049194
91077,"Descendants, The (2011)",2011.0,drama,0.90357053
66509,Funny People (2009),2009.0,drama,0.90356994
97304,Argo (2012),2012.0,drama,0.90125775
89804,"Ides of March, The (2011)",2011.0,drama,0.90080893
7158,House of Sand and Fog (2003),2003.0,drama,0.9004278
31705,Beautiful Boxer (2003),2003.0,drama,0.9002522
6776,Lagaan: Once Upon a Time in India (2001),2001.0,drama,0.8974754999999999
89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",2011.0,drama,0.8970461
6689,"Battle of Shaker Heights, The (2003)",2003.0,drama,0.89682317
84980,Lapland Odyssey (Napapiirin sankarit) (2010),2010.0,comedy,1.0201793
8528,Dodgeball: A True Underdog Story (2004),2004.0,comedy,1.0147269
6373,Bruce Almighty (2003),2003.0,comedy,1.0123582
4718,American Pie 2 (2001),2001.0,comedy,1.0123326
3948,Meet the Parents (2000),2000.0,comedy,1.0117793
7293,50 First Dates (2004),2004.0,comedy,1.010645
4701,Rush Hour 2 (2001),2001.0,comedy,1.0092124
34162,Wedding Crashers (2005),2005.0,comedy,1.0086849
95720,"Watch, The (2012)",2012.0,comedy,1.007927
5283,National Lampoon's Van Wilder (2002),2002.0,comedy,1.0076288
6287,Anger Management (2003),2003.0,comedy,1.0051754000000002
63131,Role Models (2008),2008.0,comedy,1.0045247
31685,Hitch (2005),2005.0,comedy,1.0042944
6188,Old School (2003),2003.0,comedy,1.0041406
93510,21 Jump Street (2012),2012.0,comedy,1.0039263
7325,Starsky & Hutch (2004),2004.0,comedy,1.0039175
84772,Paul (2011),2011.0,comedy,1.0038221
35836,"40-Year-Old Virgin, The (2005)",2005.0,comedy,1.0035757
7173,Along Came Polly (2004),2004.0,comedy,1.0028161
79134,Grown Ups (2010),2010.0,comedy,1.0019823
45722,Pirates of the Caribbean: Dead Man's Chest (2006),2006.0,adventure,1.0049789
97057,Kon-Tiki (2012),2012.0,adventure,1.0047222
7324,Hidalgo (2004),2004.0,adventure,1.0045046999999998
106489,"Hobbit: The Desolation of Smaug, The (2013)",2013.0,adventure,1.0034194
98809,"Hobbit: An Unexpected Journey, The (2012)",2012.0,adventure,1.001923
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),2003.0,adventure,1.0009825
78105,Prince of Persia: The Sands of Time (2010),2010.0,adventure,1.0008591
6536,Sinbad: Legend of the Seven Seas (2003),2003.0,adventure,0.9911072
4270,"Mummy Returns, The (2001)",2001.0,adventure,0.9873699
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),2008.0,adventure,0.9869802
8534,Two Brothers (Deux frères) (2004),2004.0,adventure,0.98310566
35015,Duma (2005),2005.0,adventure,0.9806491
43917,Eight Below (2006),2006.0,adventure,0.97266555
62970,Tin Man (2007),2007.0,adventure,0.9712844
5816,Harry Potter and the Chamber of Secrets (2002),2002.0,adventure,0.9701942
8972,National Treasure (2004),2004.0,adventure,0.9689081
27251,"10th Kingdom, The (2000)",2000.0,adventure,0.9686551
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",2001.0,adventure,0.96368456
53125,Pirates of the Caribbean: At World's End (2007),2007.0,adventure,0.9610772
60514,Journey to the Center of the Earth (2008),2008.0,adventure,0.95882154
8375,"Hunting of the President, The (2004)",2004.0,documentary,1.0219380999999998
8587,Mayor of the Sunset Strip (2003),2003.0,documentary,1.0208617
81910,"Art of the Steal, The (2009)",2009.0,documentary,1.016592
4884,Trembling Before G-d (2001),2001.0,documentary,1.0148821
79760,Facing Ali (2009),2009.0,documentary,1.0147711
60382,Roman Polanski: Wanted and Desired (2008),2008.0,documentary,1.0141695
32022,Gunner Palace (2004),2004.0,documentary,1.0136818
4779,Go Tigers! (2001),2001.0,documentary,1.0126779
56379,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)",2006.0,documentary,1.0121396
6327,"Decade Under the Influence, A (2003)",2003.0,documentary,1.010916
27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),2004.0,documentary,1.0101988000000002
72714,Earthlings (2006),2006.0,documentary,1.0101728
78746,Best Worst Movie (2009),2009.0,documentary,1.0101697
71450,Capitalism: A Love Story (2009),2009.0,documentary,1.00998
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),2001.0,documentary,1.00973
58191,Taxi to the Dark Side (2007),2007.0,documentary,1.009716
65225,Zeitgeist: Addendum (2008),2008.0,documentary,1.0096141
6160,Amandla! A Revolution in Four Part Harmony (2002),2002.0,documentary,1.00956
68536,Stanley Kubrick: A Life in Pictures (2001),2001.0,documentary,1.0094764
61257,I.O.U.S.A. (a.k.a. IOUSA) (2008),2008.0,documentary,1.0091498
55444,Control (2007),2007.0,biopic,1.0204103999999998
5680,Auto Focus (2002),2002.0,biopic,1.0181769
6620,American Splendor (2003),2003.0,biopic,1.0167679
74324,Temple Grandin (2010),2010.0,biopic,1.0162698
8966,Kinsey (2004),2004.0,biopic,1.0160601
49666,Fur: An Imaginary Portrait of Diane Arbus (2006),2006.0,biopic,1.0127345
91134,My Week with Marilyn (2011),2011.0,biopic,1.0125747
70728,Bronson (2009),2009.0,biopic,1.0125378
40819,Walk the Line (2005),2005.0,biopic,1.0122842
45635,"Notorious Bettie Page, The (2005)",2005.0,biopic,1.0121023999999998
89761,"Dangerous Method, A (2011)",2011.0,biopic,1.0119175
4995,"Beautiful Mind, A (2001)",2001.0,biopic,1.0114064
106100,Dallas Buyers Club (2013),2013.0,biopic,1.0108465
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",2004.0,biopic,1.0105973
5810,8 Mile (2002),2002.0,biopic,1.0101179
47629,The Queen (2006),2006.0,biopic,1.0094912
80463,"Social Network, The (2010)",2010.0,biopic,1.0094273
8958,Ray (2004),2004.0,biopic,1.0083059
31162,"Life and Death of Peter Sellers, The (2004)",2004.0,biopic,1.008143
5791,Frida (2002),2002.0,biopic,1.0074723
3593,Battlefield Earth (2000),2000.0,sci-fi,1.0322857
63433,Farscape: The Peacekeeper Wars (2004),2004.0,sci-fi,1.0274023
4735,Ghosts of Mars (2001),2001.0,sci-fi,1.0222309
3190,Supernova (2000),2000.0,sci-fi,1.0219238000000002
37380,Doom (2005),2005.0,sci-fi,1.0199704
42422,Voices of a Distant Star (Hoshi no koe) (2003),2003.0,sci-fi,1.0186783
39052,Star Wreck: In the Pirkinning (2005),2005.0,sci-fi,1.0179199
93563,Lockout (2012),2012.0,sci-fi,1.016731
91660,"Darkest Hour, The (2011)",2011.0,sci-fi,1.0166252
60674,Stargate: Continuum (2008),2008.0,sci-fi,1.0164717
102880,After Earth (2013),2013.0,sci-fi,1.0150867
103253,Elysium (2013),2013.0,sci-fi,1.0142789
82095,Skyline (2010),2010.0,sci-fi,1.0139612
4370,A.I. Artificial Intelligence (2001),2001.0,sci-fi,1.0138735
5944,Star Trek: Nemesis (2002),2002.0,sci-fi,1.0138464
3986,"6th Day, The (2000)",2000.0,sci-fi,1.0136681
71318,Terra (a.k.a. Battle for Terra) (2007),2007.0,sci-fi,1.0135407
4446,Final Fantasy: The Spirits Within (2001),2001.0,sci-fi,1.0130645
3745,Titan A.E. (2000),2000.0,sci-fi,1.012949
56921,Battlestar Galactica: Razor (2007),2007.0,sci-fi,1.0124403
27441,Blood: The Last Vampire (2000),2000.0,animation,1.0396925
4990,Jimmy Neutron: Boy Genius (2001),2001.0,animation,1.0372941
67429,Sita Sings the Blues (2008),2008.0,animation,1.0324801
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),2007.0,animation,1.0319326
5072,Metropolis (2001),2001.0,animation,1.031753
4446,Final Fantasy: The Spirits Within (2001),2001.0,animation,1.0297834
48414,Open Season (2006),2006.0,animation,1.0295413
6158,"Jungle Book 2, The (2003)",2003.0,animation,1.0290205
72603,Merry Madagascar (2009),2009.0,animation,1.0274627
40339,Chicken Little (2005),2005.0,animation,1.026902
3745,Titan A.E. (2000),2000.0,animation,1.0268807
55995,Beowulf (2007),2007.0,animation,1.0255615
42734,Hoodwinked! (2005),2005.0,animation,1.0250641
76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",2005.0,animation,1.0248125
8965,"Polar Express, The (2004)",2004.0,animation,1.0242625
78499,Toy Story 3 (2010),2010.0,animation,1.0238498
72701,Planet 51 (2009),2009.0,animation,1.0233116
71484,Metropia (2009),2009.0,animation,1.0232079
87876,Cars 2 (2011),2011.0,animation,1.0224351
71129,Green Lantern: First Flight (2009),2009.0,animation,1.0216021999999998
49649,Eragon (2006),2006.0,fantasy,1.0146713
55259,"Seeker: The Dark Is Rising, The (2007)",2007.0,fantasy,1.014291
54259,Stardust (2007),2007.0,fantasy,1.0118384
65685,Inkheart (2008),2008.0,fantasy,1.0097504000000002
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",2010.0,fantasy,1.0095471
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",2005.0,fantasy,1.0095141
60816,"Colour of Magic, The (Terry Pratchett's The Colour of Magic) (2008)",2008.0,fantasy,1.0091907
56171,"Golden Compass, The (2007)",2007.0,fantasy,1.0091796
58105,"Spiderwick Chronicles, The (2008)",2008.0,fantasy,1.0086769
27251,"10th Kingdom, The (2000)",2000.0,fantasy,1.0086379
8368,Harry Potter and the Prisoner of Azkaban (2004),2004.0,fantasy,1.0050895
106489,"Hobbit: The Desolation of Smaug, The (2013)",2013.0,fantasy,1.0046817
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",2006.0,fantasy,1.004622
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),2001.0,fantasy,1.0036553
94780,Snow White and the Huntsman (2012),2012.0,fantasy,1.003573
50162,Arthur and the Invisibles (2007),2007.0,fantasy,1.003521
101112,Oz the Great and Powerful (2013),2013.0,fantasy,1.0025431
77540,Solomon Kane (2009),2009.0,fantasy,1.0012875
54001,Harry Potter and the Order of the Phoenix (2007),2007.0,fantasy,1.0010959
7380,Ella Enchanted (2004),2004.0,fantasy,1.0010655000000002
6695,Jeepers Creepers 2 (2003),2003.0,horror,1.0079707
33164,House of Wax (2005),2005.0,horror,1.0075195
86295,Scream 4 (2011),2011.0,horror,1.0070056
57520,One Missed Call (2008),2008.0,horror,1.0055506
6880,"Texas Chainsaw Massacre, The (2003)",2003.0,horror,1.0039753
3273,Scream 3 (2000),2000.0,horror,1.003911
74685,"Crazies, The (2010)",2010.0,horror,1.0037209
42723,Hostel (2005),2005.0,horror,1.0028066999999998
66783,Friday the 13th (2009),2009.0,horror,1.0013951
34323,"Devil's Rejects, The (2005)",2005.0,horror,1.0008125
44397,"Hills Have Eyes, The (2006)",2006.0,horror,0.99988115
77427,"Human Centipede, The (First Sequence) (2009)",2009.0,horror,0.9971092
48591,"Grudge 2, The (2006)",2006.0,horror,0.9963101
97188,Sinister (2012),2012.0,horror,0.9959457
93840,"Cabin in the Woods, The (2012)",2012.0,horror,0.9958819
6707,Cabin Fever (2002),2002.0,horror,0.99540854
77798,"Nightmare on Elm Street, A (2010)",2010.0,horror,0.99498296
7360,Dawn of the Dead (2004),2004.0,horror,0.99458873
8947,"Grudge, The (2004)",2004.0,horror,0.99414825
45081,Silent Hill (2006),2006.0,horror,0.99385774
44191,V for Vendetta (2006),2006.0,action,0.9332104
36931,New Police Story (Xin jing cha gu shi) (2004),2004.0,action,0.9274355
54286,"Bourne Ultimatum, The (2007)",2007.0,action,0.92407537
73017,Sherlock Holmes (2009),2009.0,action,0.9239857
89190,Conan the Barbarian (2011),2011.0,action,0.92232907
95875,Total Recall (2012),2012.0,action,0.9215981
86892,The Man from Nowhere (2010),2010.0,action,0.92145944
96737,Dredd (2012),2012.0,action,0.92027366
96691,Resident Evil: Retribution (2012),2012.0,action,0.9202734
5507,xXx (2002),2002.0,action,0.9198433
79132,Inception (2010),2010.0,action,0.9187001
51255,Hot Fuzz (2007),2007.0,action,0.9183301
68319,X-Men Origins: Wolverine (2009),2009.0,action,0.91808283
5903,Equilibrium (2002),2002.0,action,0.9178647
5418,"Bourne Identity, The (2002)",2002.0,action,0.9177886
76175,Clash of the Titans (2010),2010.0,action,0.9174886
69526,Transformers: Revenge of the Fallen (2009),2009.0,action,0.9174583
103042,Man of Steel (2013),2013.0,action,0.91740656
91630,Mission: Impossible - Ghost Protocol (2011),2011.0,action,0.91730845
6534,Hulk (2003),2003.0,action,0.916594
4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",2000.0,mystery,0.97843003
55290,Gone Baby Gone (2007),2007.0,mystery,0.97759557
5663,Below (2002),2002.0,mystery,0.97404635
4226,Memento (2000),2000.0,mystery,0.9733796
74458,Shutter Island (2010),2010.0,mystery,0.9690777
52604,Fracture (2007),2007.0,mystery,0.9668622
67620,Nothing But the Truth (2008),2008.0,mystery,0.96598196
54372,Tell No One (Ne le dis à personne) (2006),2006.0,mystery,0.9641117
5127,Dragonfly (2002),2002.0,mystery,0.96129775
38061,Kiss Kiss Bang Bang (2005),2005.0,mystery,0.9580363000000002
43832,"Call of Cthulhu, The (2005)",2005.0,mystery,0.9560046
76317,After.Life (2009),2009.0,mystery,0.94217527
69118,In the Electric Mist (2009),2009.0,mystery,0.94091916
49278,Déjà Vu (Deja Vu) (2006),2006.0,mystery,0.9379538
71573,Whiteout (2009),2009.0,mystery,0.9370947
7347,Secret Window (2004),2004.0,mystery,0.9296411
6263,Basic (2003),2003.0,mystery,0.92668104
53466,Nancy Drew (2007),2007.0,mystery,0.9223864
96488,Searching for Sugar Man (2012),2012.0,mystery,0.9202752
67186,"Haunting in Connecticut, The (2009)",2009.0,mystery,0.9196172
61986,Appaloosa (2008),2008.0,western,1.0155452
54997,3:10 to Yuma (2007),2007.0,western,1.0081995
82459,True Grit (2010),2010.0,western,0.9994705
84944,Rango (2011),2011.0,western,0.9981966
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",2008.0,western,0.99729526
6617,Open Range (2003),2003.0,western,0.99624276
32392,800 Bullets (800 Balas) (2002),2002.0,western,0.9518459
6950,"Missing, The (2003)",2003.0,western,0.9350326
83613,Cowboys & Aliens (2011),2011.0,western,0.9290321
52321,Seraphim Falls (2006),2006.0,western,0.9260553
83374,"Warrior's Way, The (2010)",2010.0,western,0.91480124
61289,Sukiyaki Western Django (2008),2008.0,western,0.9133872
99114,Django Unchained (2012),2012.0,western,0.89802396
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",2007.0,western,0.89714265
43419,Bandidas (2006),2006.0,western,0.8829148000000001
39381,"Proposition, The (2005)",2005.0,western,0.86973774
4721,American Outlaws (2001),2001.0,western,0.8605398000000001
41863,"Three Burials of Melquiades Estrada, The (2006)",2006.0,western,0.85971236
4962,Texas Rangers (2001),2001.0,western,0.85761666
27450,Blueberry (2004),2004.0,western,0.8540620999999999
31364,Memories of Murder (Salinui chueok) (2003),2003.0,crime,1.00891
48516,"Departed, The (2006)",2006.0,crime,1.0045285
51540,Zodiac (2007),2007.0,crime,0.98187125
79720,Animal Kingdom (2010),2010.0,crime,0.9813926
65596,Mesrine: Killer Instinct (L'instinct de mort) (2008),2008.0,crime,0.9790106
3899,Circus (2000),2000.0,crime,0.9789903
55765,American Gangster (2007),2007.0,crime,0.9770926
80489,"Town, The (2010)",2010.0,crime,0.97118163
5987,"Love, Honour and Obey (2000)",2000.0,crime,0.97049737
91842,Contraband (2012),2012.0,crime,0.9688891
6016,City of God (Cidade de Deus) (2002),2002.0,crime,0.96731067
2769,"Yards, The (2000)",2000.0,crime,0.96650994
57401,Cleaner (2007),2007.0,crime,0.96602345
85354,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),2008.0,crime,0.96372473
62792,Pride and Glory (2008),2008.0,crime,0.96169305
31101,Stander (2003),2003.0,crime,0.9607518
89102,Freakonomics (2010),2010.0,crime,0.9583603
44665,Lucky Number Slevin (2006),2006.0,crime,0.9577644
69118,In the Electric Mist (2009),2009.0,crime,0.954563
52606,Big Nothing (2006),2006.0,crime,0.9532833
44849,Renaissance (2006),2006.0,film noir,0.8516544
4267,One Night at McCool's (2001),2001.0,film noir,0.84979594
59026,99 francs (2007),2007.0,film noir,0.84905076
71550,Assassination of a High School President (2008),2008.0,film noir,0.84470713
4848,Mulholland Drive (2001),2001.0,film noir,0.8274878000000001
103027,Much Ado About Nothing (2012),2012.0,film noir,0.82163405
44189,Ask the Dust (2006),2006.0,film noir,0.8141955
32587,Sin City (2005),2005.0,film noir,0.8119732
38061,Kiss Kiss Bang Bang (2005),2005.0,film noir,0.7945739
44761,Brick (2005),2005.0,film noir,0.7902746
4777,"American Astronaut, The (2001)",2001.0,film noir,0.7863829000000001
27833,Silver City (2004),2004.0,film noir,0.77646697
6221,Gaudi Afternoon (2001),2001.0,film noir,0.76528895
96610,Looper (2012),2012.0,film noir,0.7308204
